"","cand_A","cand_B","cand_C","cand_D","cand_E","cand_F","cand_G","cand_H","cand_I"
"37807",8,0,8,8,8,6,4,6,8
"37809",6,0,7,7,10,6,5,9,8
"37810",8,0,2,7,7,4,6,1,2
"37811",9,5,5,6,3,1,7,2,8
"37812",7,2,6,6,6,8,7,5,7
"37813",7,0,9,9,7,5,6,8,6
"37814",9,0,10,9,0,1,1,9,0
"37815",9,9,8,2,2,2,2,8,2
"37816",6,8,5,1,0,5,1,4,3
"37817",7,1,5,3,6,5,8,5,10
"37818",1,0,4,9,10,8,8,5,10
"37819",7,7,7,7,7,7,7,7,7
"37820",7,8,7,5,2,7,6,4,6
"37821",7,0,7,9,9,1,7,5,8
"37822",3,1,4,4,3,6,1,0,5
"37823",1,0,2,8,8,8,9,7,1
"37824",0,0,3,3,8,7,5,9,9
"37825",9,8,9,4,7,2,1,9,6
"37826",7,1,6,7,9,7,7,7,9
"37828",3,0,5,7,9,8,8,7,7
"37829",2,0,5,9,9,9,8,6,9
"37831",6,0,2,3,8,2,6,1,2
"37832",4,6,8,6,8,9,4,5,6
"37833",7,0,5,8,4,3,3,6,6
"37834",3,0,2,8,9,2,10,9,9
"37835",7,1,8,8,9,8,8,6,9
"37837",6,0,6,8,6,7,7,7,5
"37838",8,4,8,8,5,4,7,8,5
"37839",5,5,2,2,6,3,4,1,0
"37840",0,0,8,8,8,8,8,4,8
"37841",0,10,1,0,0,9,0,0,1
"37842",2,0,2,8,9,10,5,5,7
"37844",8,0,8,6,2,6,5,6,1
"37845",8,7,6,8,9,8,7,3,6
"37846",9,9,6,2,0,6,2,7,0
"37847",6,0,0,10,10,10,6,0,10
"37848",7,1,8,7,5,6,7,7,5
"37849",7,1,7,9,9,8,7,6,8
"37850",6,6,8,1,4,3,1,10,7
"37851",7,0,7,7,7,9,7,5,0
"37852",8,6,3,5,5,3,5,3,1
"37854",0,0,0,6,10,7,6,0,10
"37855",5,8,9,9,5,5,5,9,5
"37856",2,0,2,8,9,10,5,3,10
"37857",4,1,8,6,5,4,4,7,6
"37858",8,0,6,8,1,1,6,6,1
"37859",2,0,4,7,8,3,4,4,7
"37860",7,8,7,7,5,7,6,4,6
"37861",0,0,5,2,10,5,5,10,10
"37862",3,0,7,9,9,8,7,9,6
"37863",8,0,7,9,8,4,7,6,3
"37864",2,0,2,5,6,9,10,6,6
"37865",8,0,8,9,6,2,6,3,2
"37866",9,8,9,8,7,4,2,6,1
"37867",7,0,10,4,4,7,5,10,1
"37868",0,0,1,5,8,10,0,3,6
"37869",4,4,8,4,4,4,4,8,4
"37871",10,0,6,10,10,10,10,8,3
"37872",5,0,7,1,1,1,5,8,4
"37873",4,0,8,5,5,5,3,9,3
"37874",8,4,7,6,2,7,3,5,4
"37875",2,2,6,1,2,7,5,7,8
"37876",8,4,5,5,3,5,2,5,4
"37878",6,0,5,6,5,5,10,5,3
"37879",0,0,3,1,9,8,4,5,10
"37880",5,0,5,1,1,4,4,5,5
"37881",7,2,5,8,5,6,7,6,2
"37882",8,0,8,8,9,4,0,4,4
"37883",9,0,6,10,8,6,8,6,9
"37884",5,0,2,7,8,6,4,1,7
"37885",6,6,8,9,9,7,7,8,9
"37886",6,1,7,7,7,8,7,8,7
"37887",8,0,3,7,1,2,1,1,0
"37888",8,0,6,7,3,4,4,5,2
"37889",0,0,0,4,6,6,5,1,6
"37890",1,6,7,6,8,9,5,6,8
"37891",7,0,6,9,9,2,7,7,9
"37892",5,7,9,3,3,4,3,6,2
"37893",9,0,8,10,6,2,6,6,6
"37894",7,5,2,5,7,7,1,2,4
"37895",8,2,7,10,9,8,9,5,5
"37897",1,0,4,5,7,6,4,6,9
"37898",6,1,6,8,8,8,7,5,5
"37899",8,1,8,8,8,8,8,7,7
"37901",7,0,10,8,8,3,7,9,0
"37902",1,0,10,3,3,7,1,10,6
"37903",7,6,8,5,6,7,7,6,8
"37904",6,3,5,6,6,6,9,6,6
"37905",2,1,5,5,6,9,7,5,5
"37906",5,3,8,5,7,8,4,5,8
"37907",6,2,7,9,9,7,6,7,6
"37908",7,6,9,7,3,5,5,4,3
"37909",5,0,4,9,8,10,7,0,2
"37910",7,0,4,9,9,3,7,7,9
"37911",10,0,6,7,7,6,7,7,4
"37912",8,0,9,7,1,1,3,7,0
"37913",7,8,5,3,8,5,1,4,5
"37914",7,5,7,8,5,5,6,8,7
"37915",7,8,7,0,0,2,2,6,0
"37916",7,0,6,6,8,8,8,5,8
"37917",6,0,7,7,7,7,6,7,7
"37918",8,1,6,8,7,5,6,6,8
"37919",5,5,8,4,4,9,4,7,7
"37920",8,2,6,3,2,5,6,4,2
"37921",6,0,6,7,9,5,8,9,4
"37922",6,0,9,8,6,2,6,6,2
"37923",9,4,4,5,5,4,4,9,5
"37924",5,0,4,6,10,8,6,5,7
"37926",6,0,7,8,8,8,8,8,7
"37927",0,0,8,6,9,8,2,0,0
"37928",8,0,7,7,6,0,2,5,9
"37930",6,0,7,6,5,4,9,10,5
"37931",8,9,8,3,0,0,0,4,0
"37932",1,0,3,2,7,9,9,4,2
"37933",9,1,7,8,4,6,6,6,3
"37934",2,0,3,7,10,8,7,8,9
"37935",0,0,6,2,8,6,8,10,6
"37936",7,1,6,9,7,7,5,6,4
"37937",9,1,6,6,4,6,6,6,4
"37938",7,1,8,8,8,7,8,7,5
"37939",1,2,8,4,4,10,7,4,10
"37940",8,0,3,10,10,0,8,5,3
"37941",6,6,3,1,2,3,0,2,2
"37942",8,0,7,6,3,6,0,2,4
"37943",4,8,8,2,0,1,1,0,4
"37944",8,1,8,8,6,3,6,8,6
"37945",3,0,1,6,10,4,8,7,8
"37946",2,0,7,6,9,5,9,9,8
"37947",2,8,4,4,7,2,2,1,1
"37948",8,0,9,10,10,8,2,9,10
"37949",3,0,3,8,9,7,3,2,3
"37950",4,5,4,1,8,5,4,4,0
"37951",6,0,6,9,6,2,5,8,3
"37952",6,6,7,8,5,5,7,8,5
"37953",8,0,8,8,8,8,6,6,7
"37955",6,0,4,7,7,8,4,4,2
"37956",9,8,8,5,2,4,4,8,7
"37957",0,0,7,6,8,6,9,9,8
"37958",6,4,4,4,4,6,4,6,8
"37959",7,2,5,4,5,3,4,5,4
"37960",8,7,5,9,4,4,6,8,4
"37961",6,2,5,4,9,10,5,7,8
"37962",8,0,8,8,6,2,6,5,5
"37963",2,0,2,7,9,6,7,6,7
"37964",0,7,0,0,0,10,0,0,0
"37965",5,1,8,0,6,1,1,10,0
"37967",4,2,3,4,5,5,4,3,1
"37968",6,6,5,6,6,7,5,6,2
"37969",9,1,2,8,3,2,7,7,1
"37970",8,0,7,7,4,0,2,7,7
"37972",8,2,7,7,8,6,6,7,7
"37973",2,0,5,9,10,8,7,7,10
"37974",8,0,8,10,10,10,2,8,9
"37975",4,0,3,6,9,8,8,6,1
"37976",5,0,6,7,8,4,3,6,9
"37977",6,0,4,8,10,10,7,0,10
"37978",0,0,5,4,7,4,5,4,2
"37979",7,4,7,6,7,6,7,8,6
"37980",3,0,5,7,7,6,8,1,3
"37981",9,7,6,5,0,5,4,3,0
"37983",6,0,3,8,8,6,7,7,0
"37984",8,0,7,7,9,7,8,7,9
"37986",8,0,8,6,6,4,6,4,4
"37987",3,0,6,6,5,6,5,7,2
"37988",5,2,4,7,7,7,7,5,7
"37990",5,0,5,5,6,6,6,4,6
"37991",8,0,5,10,10,2,8,6,5
"37992",7,0,9,8,9,0,6,9,8
"37993",7,0,7,9,8,9,9,8,1
"37994",8,1,10,6,3,9,1,6,4
"37995",7,10,10,7,7,10,7,4,7
"37996",0,10,0,0,0,0,0,0,0
"37997",5,0,6,7,7,7,8,5,5
"37998",2,0,5,6,8,9,7,7,8
"37999",2,0,6,9,10,8,5,9,10
"38000",7,0,5,7,9,6,5,5,8
"38001",9,8,9,6,0,0,0,7,7
"38002",10,0,6,5,5,1,6,6,2
"38003",4,0,7,6,3,5,2,6,7
"38004",8,3,8,9,9,6,7,4,1
"38005",8,0,9,8,8,4,5,8,5
"38006",0,1,0,0,9,7,3,0,10
"38007",7,0,7,7,7,7,7,7,0
"38008",9,2,5,6,6,4,3,6,7
"38009",7,10,7,4,0,5,1,7,1
"38010",2,0,2,4,8,8,5,10,4
"38011",3,0,1,8,10,6,7,7,9
"38012",8,8,9,0,6,4,8,9,7
"38014",6,0,7,3,8,4,9,7,3
"38015",2,7,2,7,2,5,0,0,6
"38017",5,2,7,8,8,7,6,6,8
"38018",7,6,7,5,4,6,5,6,6
"38019",2,0,4,9,9,5,10,6,6
"38020",4,0,2,6,8,4,5,1,7
"38021",6,0,7,8,8,4,5,5,5
"38022",0,8,5,6,8,9,7,3,8
"38024",6,0,9,7,6,4,4,7,4
"38025",4,1,7,7,9,8,1,5,8
"38026",7,7,7,7,7,7,7,7,7
"38027",5,0,4,10,9,4,6,9,8
"38028",8,1,7,9,9,2,7,6,7
"38029",8,2,6,7,6,2,7,5,5
"38030",5,0,5,10,9,3,5,8,5
"38031",9,2,5,7,3,4,6,7,8
"38032",7,4,7,5,5,7,7,7,6
"38033",5,0,8,7,9,6,6,9,3
"38034",4,0,4,3,4,7,8,7,6
"38035",5,6,4,3,4,2,3,4,5
"38036",9,6,7,8,4,4,5,6,8
"38037",8,1,5,5,8,3,6,3,4
"38038",6,0,9,8,7,3,6,8,7
"38039",5,0,4,9,10,8,9,8,5
"38040",3,10,6,7,7,8,5,3,8
"38041",3,5,9,9,9,4,4,4,3
"38042",7,0,7,10,7,7,7,7,8
"38043",0,0,0,3,3,3,0,0,3
"38044",6,6,2,2,5,2,4,2,6
"38046",2,0,5,10,7,6,6,5,4
"38048",2,2,1,6,6,6,2,2,4
"38049",10,9,8,8,0,0,2,6,2
"38050",0,0,7,8,8,3,0,7,0
"38051",5,0,5,7,8,6,6,4,6
"38052",9,7,9,6,4,3,4,7,9
"38053",0,5,5,5,3,10,2,4,3
"38054",8,0,8,8,4,6,6,5,3
"38055",7,0,5,8,6,6,7,4,7
"38056",6,1,8,8,7,6,7,7,2
"38057",9,7,5,5,0,1,1,2,3
"38058",7,6,6,4,1,5,4,1,3
"38059",7,5,8,6,7,8,6,7,8
"38060",6,6,6,6,6,6,6,6,6
"38062",8,2,7,6,7,5,4,4,1
"38063",6,1,6,6,7,7,7,7,8
"38064",6,0,0,1,1,1,5,0,5
"38065",5,0,6,8,10,7,7,6,9
"38066",6,6,4,3,1,4,3,5,1
"38067",6,0,5,10,9,4,7,3,5
"38068",6,2,6,8,9,8,8,7,8
"38069",8,0,8,6,4,3,5,6,3
"38070",7,1,7,6,9,7,7,9,2
"38071",3,0,3,8,6,2,8,6,7
"38072",7,8,5,2,1,8,6,6,7
"38073",2,0,6,7,6,6,9,3,0
"38074",6,8,4,5,7,5,3,5,5
"38075",8,3,6,5,7,10,8,5,9
"38076",0,2,8,1,9,10,2,9,8
"38078",9,7,9,9,7,7,7,8,6
"38079",0,9,0,9,9,9,0,0,8
"38082",5,1,6,7,8,7,8,7,6
"38083",8,8,2,7,6,6,0,5,5
"38084",8,7,8,8,8,8,8,8,8
"38085",9,0,6,10,7,6,9,5,8
"38086",6,8,9,9,7,9,5,10,8
"38088",10,0,9,8,7,6,9,8,8
"38089",8,3,2,4,8,8,1,9,9
"38090",6,4,7,5,6,7,6,10,5
"38091",8,7,6,6,7,7,6,4,4
"38092",1,0,6,6,7,8,6,6,6
"38093",8,0,6,8,8,8,9,8,6
"38094",9,0,7,8,3,2,3,4,4
"38095",10,0,7,7,8,3,2,7,6
"38096",3,0,3,9,10,9,10,10,8
"38097",9,0,8,0,3,3,4,10,3
"38098",3,0,8,4,8,9,9,9,8
"38099",7,1,6,6,6,6,6,6,1
"38101",2,7,5,6,5,9,7,10,0
"38102",2,0,0,6,3,8,3,2,5
"38103",6,6,6,1,4,5,3,7,5
"38104",2,6,4,2,7,8,7,7,8
"38106",4,1,9,1,7,2,8,10,1
"38107",3,7,8,4,4,8,4,5,4
"38108",7,0,6,7,8,6,7,6,6
"38109",8,1,6,10,3,4,4,5,3
"38110",2,10,3,3,0,9,0,3,2
"38111",7,4,6,6,5,7,5,7,6
"38112",9,0,9,0,1,2,0,9,0
"38113",9,1,7,7,6,6,7,7,4
"38114",2,0,2,7,4,5,5,4,5
"38115",0,0,0,3,10,10,6,0,7
"38116",6,5,6,1,1,6,0,4,0
"38117",9,0,6,6,6,0,4,9,4
"38118",9,5,9,8,7,3,5,8,8
"38119",7,6,7,7,7,6,6,7,4
"38120",9,1,9,9,4,2,3,7,4
"38121",8,6,10,6,5,5,7,9,1
"38122",0,2,0,2,7,10,3,0,1
"38123",8,3,6,7,6,6,6,6,6
"38124",7,0,5,9,8,5,8,5,7
"38126",8,0,0,0,0,0,4,0,0
"38127",2,10,10,7,5,10,3,2,10
"38128",5,3,5,5,5,10,4,3,6
"38129",6,3,2,8,7,3,6,2,5
"38130",2,0,4,5,7,3,2,6,1
"38131",9,1,3,6,3,1,5,6,3
"38132",7,1,8,6,1,5,2,6,1
"38134",8,3,6,8,7,7,6,5,7
"38135",7,1,7,8,4,3,5,6,3
"38136",8,0,6,7,7,7,10,6,5
"38138",7,7,6,6,7,6,6,6,7
"38139",5,0,8,7,7,7,8,7,3
"38140",8,0,2,5,9,6,7,2,9
"38141",7,0,9,3,2,1,4,9,1
"38142",10,3,6,6,3,3,3,6,5
"38143",9,2,8,7,7,7,6,8,6
"38144",7,0,8,8,8,4,8,8,3
"38145",1,0,7,6,7,7,6,7,9
"38146",5,0,6,6,7,6,5,5,7
"38148",3,1,5,6,7,6,6,6,6
"38149",8,0,8,7,6,4,6,8,4
"38150",8,0,10,6,3,2,4,9,5
"38151",8,0,7,7,3,2,3,5,1
"38153",5,0,3,8,8,7,8,8,8
"38154",0,10,8,0,8,8,0,8,10
"38155",2,0,5,7,10,7,8,7,8
"38156",6,3,5,6,8,7,7,8,6
"38159",7,0,7,10,9,6,8,5,8
"38160",4,0,6,7,8,10,8,8,4
"38161",8,5,7,7,5,0,5,7,4
"38162",8,0,7,8,8,9,8,6,7
"38164",8,5,6,7,7,7,7,7,9
"38165",7,0,10,7,3,3,4,9,2
"38166",5,4,5,6,6,7,5,3,3
"38167",5,0,8,2,7,6,7,9,7
"38168",8,8,7,4,8,8,7,5,9
"38169",4,0,5,10,10,10,4,2,10
"38170",3,0,6,4,3,3,5,8,1
"38171",7,0,5,5,7,6,8,5,7
"38172",2,0,3,9,10,6,6,7,10
"38173",2,9,4,4,5,10,4,1,5
"38175",9,6,9,5,0,0,1,9,7
"38176",4,8,0,5,2,5,0,2,2
"38177",6,0,1,8,9,7,7,1,7
"38178",6,4,6,7,7,6,6,7,7
"38179",3,0,2,4,8,8,8,2,8
"38180",6,8,7,0,0,4,2,6,5
"38181",9,8,8,5,7,7,5,6,8
"38182",7,1,7,7,7,6,7,6,7
"38184",9,1,6,7,6,5,5,7,7
"38185",8,6,8,0,2,7,2,9,4
"38186",7,1,9,7,5,3,5,5,5
"38187",8,0,7,6,3,0,6,7,0
"38188",4,0,8,8,8,8,3,8,9
"38189",9,0,9,9,3,1,4,6,7
"38190",8,0,8,8,9,8,1,8,7
"38191",3,1,5,8,9,8,6,8,6
"38192",6,0,3,7,9,4,8,5,10
"38193",9,9,5,3,0,0,0,5,0
"38194",1,0,4,4,9,6,7,9,8
"38195",7,0,8,8,2,7,6,3,8
"38196",7,0,5,6,5,3,3,4,4
"38197",7,0,3,8,7,1,7,3,1
"38198",3,0,3,0,0,0,0,0,0
"38199",3,5,3,4,4,4,1,3,9
"38200",6,9,7,0,0,6,0,8,1
"38201",8,1,7,7,4,2,4,7,5
"38202",8,0,6,7,7,6,7,7,4
"38203",7,0,7,7,4,2,7,4,4
"38204",0,10,0,0,0,0,0,6,0
"38205",6,0,6,7,6,3,6,6,4
"38206",2,0,5,8,9,8,9,1,9
"38207",7,1,7,7,5,3,6,7,5
"38208",0,0,0,10,10,10,5,0,10
"38209",7,1,6,2,7,4,6,9,7
