"","cand_A","cand_B","cand_C","cand_D","cand_E","cand_F","cand_G","cand_H","cand_I"
"47879",9,1,9,1,0,3,0,0,1
"47880",5,4,3,3,6,4,5,9,1
"47881",6,0,0,5,7,3,3,5,3
"47882",10,2,0,2,10,2,2,10,4
"47883",10,5,0,6,8,3,3,7,1
"47884",7,0,0,3,8,0,4,8,6
"47885",5,10,5,5,0,9,5,0,0
"47886",2,10,8,5,0,10,5,0,0
"47887",9,2,0,7,9,1,3,9,7
"47888",10,2,0,5,7,2,2,5,5
"47889",5,7,0,3,1,4,4,6,0
"47890",9,4,0,7,7,4,2,6,3
"47891",2,10,2,4,2,6,4,0,3
"47892",9,1,0,5,7,2,5,7,0
"47893",3,8,0,8,1,9,5,4,0
"47894",1,10,8,4,0,8,6,0,0
"47895",4,5,1,7,2,7,7,1,0
"47896",4,8,0,3,3,4,3,3,0
"47897",0,10,0,8,0,8,8,0,0
"47898",0,9,10,3,5,10,5,0,0
"47899",10,0,0,2,5,2,1,10,10
"47900",8,4,4,3,4,0,4,6,1
"47901",8,7,0,7,3,4,7,7,5
"47902",10,0,0,6,4,3,5,7,2
"47903",5,6,0,8,3,9,5,2,0
"47904",8,8,0,5,5,2,8,7,6
"47906",7,3,0,6,10,0,4,8,9
"47907",5,3,6,3,3,5,3,5,3
"47908",5,8,1,5,5,9,6,5,5
"47909",0,7,10,3,0,7,6,0,0
"47910",0,8,10,8,0,2,0,0,0
"47911",5,6,0,7,6,4,5,8,3
"47912",0,2,10,0,0,8,2,0,0
"47913",5,5,0,6,5,4,5,5,3
"47914",5,0,8,8,4,0,4,0,0
"47915",2,7,7,0,0,2,2,0,0
"47916",10,5,0,5,10,1,4,4,7
"47917",4,7,9,3,0,8,6,0,0
"47918",5,9,0,5,3,4,8,5,5
"47919",9,1,0,3,9,1,3,3,8
"47920",9,4,0,8,10,1,6,8,9
"47921",10,1,0,4,5,2,3,4,6
"47922",10,0,0,1,7,1,3,0,3
"47923",2,9,0,7,1,8,10,1,3
"47924",7,2,0,6,10,1,1,8,10
"47925",10,5,6,5,7,5,5,7,5
"47926",9,5,5,4,6,5,5,8,4
"47927",10,8,0,8,8,3,8,8,10
"47928",9,0,0,0,8,0,3,0,4
"47929",9,2,0,4,5,2,4,7,6
"47930",8,3,0,5,6,4,5,9,2
"47931",7,7,0,4,0,4,7,4,0
"47932",3,5,0,7,2,8,4,1,0
"47933",7,7,0,10,1,6,4,4,4
"47934",9,4,1,10,7,4,7,9,7
"47935",9,7,0,8,6,7,6,8,3
"47936",9,9,0,9,7,5,5,8,1
"47937",3,8,0,10,1,5,8,3,1
"47938",10,4,0,4,8,6,6,8,0
"47939",5,5,5,5,5,5,5,5,5
"47940",6,2,9,9,4,2,6,4,2
"47941",4,5,8,5,5,5,6,4,4
"47943",5,2,0,6,9,5,5,6,8
"47944",5,5,0,8,4,5,7,7,5
"47945",7,7,6,7,7,6,7,6,3
"47946",10,2,0,5,6,2,4,6,0
"47947",8,2,5,2,8,0,5,8,0
"47948",9,6,2,8,0,6,8,4,0
"47949",5,8,6,4,1,7,6,0,0
"47950",3,8,3,3,0,4,10,0,0
"47951",5,7,3,8,3,5,5,5,6
"47952",0,9,10,6,0,5,6,0,0
"47953",8,2,0,2,8,2,2,2,2
"47954",7,4,5,4,5,5,6,5,3
"47955",6,0,0,2,3,1,3,3,2
"47956",2,0,5,1,10,1,1,1,0
"47957",6,5,8,3,1,5,4,1,0
"47958",9,7,5,5,3,1,2,0,0
"47959",9,1,1,1,1,1,1,1,1
"47960",1,10,9,7,0,9,5,0,0
"47961",6,7,5,5,8,5,7,5,3
"47962",3,7,0,8,2,9,4,1,0
"47963",9,1,0,4,9,3,5,3,5
"47964",10,6,0,6,7,6,6,6,6
"47965",8,1,0,6,1,3,4,1,0
"47966",4,10,8,0,0,10,10,0,0
"47967",3,8,3,3,2,6,7,1,3
"47968",7,3,2,6,2,1,1,8,0
"47969",10,0,0,3,10,0,1,3,6
"47970",5,7,0,9,3,3,6,2,0
"47971",10,3,0,3,2,3,0,5,0
"47972",1,3,5,8,3,3,3,0,2
"47973",8,0,5,3,6,1,0,4,1
"47974",4,2,1,2,1,1,5,1,1
"47975",9,10,8,10,8,9,8,8,6
"47978",9,7,4,8,5,5,5,3,5
"47979",7,3,0,3,5,3,3,4,3
"47980",5,7,0,7,3,3,7,5,5
"47981",6,3,6,3,2,3,3,2,0
"47982",8,6,7,5,5,4,5,4,4
"47983",7,0,0,1,10,1,0,3,0
"47984",7,4,1,7,4,5,5,1,4
"47985",10,2,5,2,8,1,2,6,0
"47986",8,2,0,6,5,2,2,5,2
"47988",6,5,0,6,0,9,9,5,0
"47989",3,9,1,7,0,5,8,3,0
"47990",5,5,2,3,3,3,3,3,2
"47991",2,7,9,3,0,1,5,0,0
"47992",2,0,0,0,8,0,1,4,6
"47993",6,7,2,8,4,5,10,7,5
"47994",4,0,0,0,7,0,0,4,4
"47995",0,8,10,0,0,2,8,0,0
"47996",8,2,0,4,8,2,4,7,1
"47997",0,4,0,10,0,4,4,0,3
"47998",7,3,0,9,5,2,8,6,3
"47999",4,4,0,4,4,4,4,0,10
"48001",8,2,0,3,3,1,4,2,2
"48003",5,9,5,8,0,8,8,2,0
"48004",4,10,7,6,0,0,0,7,0
"48005",0,4,9,0,0,9,2,0,0
"48006",5,6,0,3,0,4,4,5,0
"48007",10,6,0,7,10,8,7,7,3
"48008",8,2,0,4,8,2,2,5,7
"48009",5,1,0,2,10,1,1,7,10
"48010",8,0,9,7,7,5,0,7,0
"48011",10,1,0,6,10,0,7,8,6
"48012",8,9,0,5,5,1,4,4,0
"48014",1,9,9,3,0,10,6,0,0
"48015",7,3,1,8,7,1,6,5,6
"48016",10,1,0,5,8,0,5,6,5
"48017",7,3,0,10,7,2,7,2,2
"48018",9,2,0,5,7,2,5,7,0
"48019",7,5,0,6,1,3,4,0,0
"48020",2,9,0,5,0,5,5,0,0
"48021",7,3,0,5,9,2,4,5,8
"48022",10,0,8,0,8,0,0,4,0
"48023",3,6,8,3,0,5,4,0,0
"48024",8,1,0,5,10,1,5,6,9
"48025",5,7,0,8,0,2,10,6,2
"48026",8,4,0,10,10,0,6,9,10
"48027",5,5,0,5,8,4,5,8,8
"48028",8,6,0,7,8,5,6,1,4
"48029",5,9,0,6,4,1,3,1,0
"48030",5,8,0,8,0,5,8,4,0
"48031",0,10,10,0,0,10,0,0,0
"48032",9,5,0,5,8,0,5,7,5
"48033",1,8,1,9,0,9,4,1,1
"48035",2,7,4,2,0,8,5,0,7
"48036",8,7,7,4,3,4,3,4,4
"48037",7,7,1,8,1,9,8,7,7
"48038",3,7,2,6,0,6,6,2,0
"48039",7,1,0,5,10,1,3,8,10
"48040",9,7,0,5,5,5,5,5,5
"48042",4,0,2,0,7,0,2,7,8
"48043",8,4,1,6,3,5,4,4,5
"48044",8,4,0,4,5,6,4,4,5
"48045",10,4,0,8,9,4,5,4,3
"48046",10,0,0,5,7,2,5,8,3
"48047",8,4,0,7,7,6,4,6,5
"48048",5,3,4,3,5,3,3,5,3
"48049",8,9,0,8,5,0,7,3,0
"48050",2,8,0,9,6,5,6,3,1
"48051",6,4,2,5,8,3,3,5,7
"48052",6,10,0,10,3,8,10,6,1
"48053",4,8,8,6,1,5,6,1,0
"48054",1,5,7,3,4,8,2,0,0
"48055",4,0,0,3,10,0,3,8,10
"48056",6,2,0,5,9,1,4,8,8
"48057",5,8,6,3,2,1,7,3,0
"48058",8,3,0,6,8,3,7,5,0
"48059",0,7,7,2,0,3,0,0,0
"48060",5,9,3,8,2,8,8,1,0
"48061",8,5,0,3,3,3,2,5,1
"48062",0,0,9,0,0,5,0,4,1
"48063",2,7,0,7,0,10,6,0,0
"48064",8,2,0,5,10,2,5,2,0
"48065",5,9,0,4,2,5,2,1,0
"48066",9,7,7,5,6,4,7,4,2
"48067",1,10,9,5,1,7,9,0,0
"48068",0,9,6,9,0,6,6,0,2
"48069",2,5,5,5,0,5,5,5,2
"48070",7,8,10,4,5,7,4,4,1
"48071",9,6,0,8,5,7,9,8,7
"48072",3,8,6,0,1,7,7,0,0
"48073",8,2,2,7,9,7,3,10,1
"48074",9,1,0,6,10,2,4,8,9
"48075",3,7,7,4,3,3,4,0,0
"48076",2,7,10,2,0,2,2,0,0
"48078",3,9,0,8,0,8,8,0,0
"48079",8,0,0,6,10,1,6,8,8
"48080",0,8,5,6,0,9,7,0,0
"48081",7,5,0,6,4,4,4,3,0
"48082",0,1,10,1,0,1,1,0,0
"48083",8,5,0,2,2,9,2,8,0
"48084",9,5,6,4,4,1,1,1,1
"48085",8,6,5,0,3,6,3,0,0
"48086",9,0,0,3,6,0,0,7,5
"48087",2,5,0,5,2,6,8,2,0
"48089",2,6,2,4,2,4,3,2,2
"48090",1,7,10,2,0,7,7,0,0
"48091",3,6,5,5,2,4,4,0,1
"48093",2,3,0,10,0,3,3,0,0
"48095",4,6,10,2,0,8,3,0,0
"48096",0,8,10,7,7,5,7,0,6
"48097",4,8,9,8,0,8,4,4,0
"48098",10,0,0,0,10,0,2,3,5
"48099",10,1,0,3,6,1,3,8,2
"48100",7,0,0,4,9,0,0,9,8
"48101",0,4,10,0,0,4,2,0,0
"48102",5,4,8,7,5,0,5,0,0
"48104",0,0,0,0,0,0,0,0,0
"48105",7,8,0,7,3,6,5,4,2
"48106",0,3,10,1,0,9,1,0,0
"48107",5,3,10,3,3,2,3,2,2
"48108",7,1,0,5,8,0,4,8,9
"48109",2,9,8,5,1,7,6,1,0
"48111",5,10,0,8,2,8,8,1,5
"48112",0,8,10,3,0,7,3,0,0
"48113",7,0,0,0,0,0,0,0,0
"48114",8,4,0,6,6,1,5,0,0
"48115",0,10,5,8,0,10,5,0,0
"48116",10,0,0,0,10,0,1,7,7
"48117",10,0,0,0,9,0,0,10,0
"48119",9,1,2,4,8,0,2,7,2
"48120",6,8,0,8,0,7,9,6,0
"48121",1,5,4,2,0,3,4,0,0
"48122",5,8,2,5,3,8,8,3,0
"48123",6,6,8,6,4,6,4,1,0
"48124",7,6,1,8,4,7,7,4,1
"48126",1,8,0,10,1,7,8,0,0
"48127",5,10,0,3,2,3,9,2,2
"48128",2,8,8,3,1,3,4,0,0
"48129",8,1,0,1,9,0,1,8,1
"48130",6,8,1,7,4,5,6,5,4
"48131",6,8,10,2,3,7,5,1,0
"48133",8,8,0,9,6,8,7,7,7
"48134",6,7,10,0,1,8,6,0,0
"48135",3,8,0,7,0,5,7,5,0
"48136",4,8,1,8,1,7,7,3,1
"48137",8,4,0,4,6,4,4,5,3
"48138",9,4,0,4,7,4,6,8,0
"48139",7,8,0,6,1,0,8,5,1
"48140",1,10,2,7,0,7,10,2,0
"48141",7,2,0,6,9,1,1,8,9
"48142",10,0,0,2,2,0,2,2,0
"48143",10,4,0,8,9,4,6,9,2
"48144",5,0,0,1,10,0,0,5,10
"48145",6,7,0,10,2,4,5,6,0
"48146",5,5,0,5,5,5,5,0,5
"48148",10,0,0,0,7,0,0,6,2
"48149",5,2,0,8,2,1,8,3,1
"48150",9,4,0,8,5,1,7,6,3
"48151",9,2,0,7,3,4,6,9,5
"48152",4,4,1,5,1,4,5,2,5
"48153",7,8,0,8,8,10,9,8,7
"48154",8,3,0,4,1,4,3,0,0
"48155",9,3,0,6,8,2,3,9,5
"48156",2,7,0,9,0,6,7,5,3
"48158",0,10,0,6,0,7,6,0,0
"48159",0,8,7,5,0,3,5,0,1
"48160",7,7,0,7,2,4,9,4,1
"48161",2,8,0,5,2,4,5,4,0
"48162",9,2,0,4,10,1,4,7,2
"48163",7,4,0,8,4,4,6,8,8
"48164",5,7,0,7,1,5,9,3,0
"48165",2,6,2,5,0,5,6,0,0
"48166",0,9,2,7,0,9,9,0,1
"48167",0,0,0,0,0,0,0,0,0
"48168",10,2,0,2,8,1,3,8,3
"48169",3,7,0,9,2,7,7,4,2
"48170",8,3,0,7,7,5,7,10,5
"48171",3,10,0,5,0,3,6,3,1
"48172",6,6,1,7,4,6,8,9,5
"48173",7,2,0,5,8,3,3,8,7
"48174",8,2,0,6,7,2,5,7,4
"48175",0,9,5,6,0,6,6,0,0
"48176",5,5,0,10,6,1,5,3,5
"48177",9,2,0,7,8,2,3,9,6
"48179",8,0,0,3,7,3,0,4,8
"48180",0,10,0,8,0,9,5,0,0
"48182",3,7,0,7,0,5,8,2,2
"48183",3,8,0,4,0,6,6,5,0
"48184",6,6,3,6,10,8,1,5,9
"48185",7,2,0,6,9,1,2,8,9
"48186",2,9,8,4,2,8,7,0,0
"48187",2,7,0,9,0,4,7,5,1
"48188",0,6,9,0,1,8,7,0,1
"48189",2,8,0,7,0,7,7,1,0
"48190",7,9,0,8,4,6,6,8,2
"48191",6,6,3,6,6,6,6,6,5
"48192",2,8,9,3,0,8,3,2,0
"48193",4,8,0,8,3,0,3,0,5
"48194",5,5,0,5,7,5,5,7,5
"48195",0,8,5,5,0,5,5,0,0
"48196",8,4,1,6,3,4,6,3,2
"48197",1,9,10,0,0,9,1,0,0
"48198",4,9,0,8,0,6,4,1,0
"48199",2,7,3,7,4,2,4,2,2
"48200",8,2,0,1,6,2,1,3,4
"48201",2,9,5,8,4,8,10,2,2
"48202",5,7,4,8,5,4,5,5,4
"48203",9,0,0,5,3,0,4,5,0
"48204",7,0,0,4,7,3,4,8,3
"48205",3,9,7,7,0,6,8,1,0
"48206",8,5,0,7,9,3,7,7,9
"48207",5,0,0,8,10,0,5,7,7
"48208",8,2,0,4,10,2,2,9,6
"48209",10,1,0,6,8,6,4,8,4
"48210",6,2,2,2,2,0,4,0,0
"48211",5,5,0,5,2,2,5,5,0
"48212",6,0,0,6,10,0,2,6,10
"48214",10,3,0,5,8,4,5,9,0
"48215",7,2,0,3,10,0,2,8,10
"48216",6,3,0,5,7,5,4,6,8
"48217",1,9,7,2,5,4,6,5,1
"48218",6,10,0,10,2,10,10,2,0
"48219",7,8,6,5,5,5,5,5,4
"48220",4,8,3,7,1,9,5,2,4
"48221",2,10,0,10,0,8,4,0,4
"48222",5,5,0,4,4,4,4,4,4
"48223",1,1,3,1,0,1,0,0,2
"48224",5,9,9,7,2,10,8,5,0
"48225",6,3,0,3,4,0,8,7,0
"48226",9,3,0,8,5,2,4,5,3
"48227",5,0,5,4,6,4,4,0,0
"48228",4,2,2,3,6,1,5,5,3
"48229",8,0,0,5,10,0,5,8,9
"48230",5,5,0,5,5,5,5,5,5
"48231",4,9,5,5,0,7,7,0,0
"48232",8,4,0,6,8,5,3,9,8
"48233",10,6,0,6,6,0,6,3,2
"48234",7,7,0,3,0,3,7,1,0
"48235",4,3,1,5,2,3,3,3,2
"48236",4,5,0,5,3,8,4,2,0
"48237",7,6,0,4,0,4,8,4,0
"48238",5,8,0,8,3,7,7,4,3
"48239",3,6,1,5,5,8,5,5,9
"48240",4,9,5,6,0,6,9,0,0
"48241",5,8,0,8,0,5,5,5,1
"48242",10,3,0,3,5,3,3,5,5
"48243",8,1,0,1,1,2,2,2,2
"48244",4,9,0,8,2,3,6,0,1
"48245",8,5,0,5,9,2,5,5,5
"48246",8,2,0,2,6,2,2,2,2
"48247",6,4,0,5,8,0,3,6,10
"48248",0,10,3,7,4,8,5,0,0
"48249",5,8,8,4,0,9,5,0,0
"48250",6,9,0,9,1,9,6,3,1
"48251",10,0,0,0,9,5,3,7,0
"48252",9,7,3,7,9,5,8,5,7
"48253",10,5,0,5,5,5,5,5,0
"48254",7,7,8,2,7,8,2,7,0
"48255",8,5,0,6,2,4,6,3,2
"48258",8,2,0,6,7,5,6,7,6
"48259",10,1,0,3,10,2,2,7,0
"48260",7,0,0,4,8,0,2,8,10
"48261",0,8,2,9,1,7,4,0,0
"48262",9,5,1,6,2,3,6,3,0
"48263",9,1,0,1,5,3,2,4,5
"48264",10,0,0,4,8,0,3,2,0
"48265",8,6,0,6,7,7,4,7,5
"48266",5,9,0,7,4,7,5,5,6
"48267",2,6,0,7,0,0,9,1,0
"48268",5,5,4,6,6,3,5,4,2
"48269",7,7,7,4,5,9,4,9,7
"48270",10,3,0,3,2,2,3,7,1
"48271",5,7,0,6,0,8,2,0,0
"48272",9,2,0,7,5,3,4,8,3
"48273",7,2,2,4,4,2,3,4,0
"48274",0,6,8,0,0,6,2,0,0
"48275",6,0,0,2,9,0,2,9,2
"48276",7,3,1,3,3,1,3,1,1
"48277",4,8,0,9,0,3,7,0,0
"48278",2,8,0,10,2,8,8,3,3
"48279",0,0,9,0,0,3,0,0,0
"48280",0,10,0,9,7,3,6,6,4
"48281",7,10,1,8,0,7,9,1,1
"48283",6,9,0,8,0,5,9,4,0
"48284",3,6,6,5,2,4,5,6,1
"48286",5,3,0,2,3,5,1,2,2
"48289",5,6,6,5,0,5,5,0,1
"48290",7,1,0,4,10,1,3,8,6
"48291",5,5,0,7,0,5,4,2,0
"48292",2,3,7,2,0,2,0,3,0
"48293",10,4,0,4,10,2,4,6,6
"48294",2,10,10,4,0,10,4,0,0
"48295",8,0,0,2,2,0,0,0,0
"48296",8,3,0,4,6,1,4,2,0
"48297",5,5,0,5,5,5,5,5,5
"48298",0,9,10,0,0,9,0,0,0
"48299",2,8,10,3,0,10,3,0,0
"48300",8,6,0,8,2,5,6,8,6
"48301",10,2,0,5,6,1,5,3,1
"48302",8,3,1,5,5,5,8,7,3
"48303",2,10,4,5,0,10,5,2,0
"48304",8,5,2,5,7,2,6,2,2
"48305",3,10,8,5,1,8,5,1,1
"48307",9,4,3,7,5,5,4,6,0
"48308",0,7,9,3,0,3,3,0,0
"48309",10,0,0,5,10,5,3,10,4
"48310",5,2,0,3,3,2,7,3,3
"48311",2,5,0,5,2,0,2,2,3
"48312",4,5,4,4,3,5,5,5,4
"48313",5,9,0,10,1,0,4,2,5
"48314",5,4,7,4,4,8,4,5,5
"48315",9,5,0,8,9,1,7,9,7
"48316",5,9,10,6,0,6,8,0,0
"48317",7,0,0,4,10,0,2,9,0
"48318",2,8,0,7,1,4,4,1,3
"48319",6,5,0,5,6,3,4,4,1
"48320",8,2,0,4,5,3,2,6,2
"48321",7,0,0,4,10,0,1,0,0
"48323",4,4,9,0,5,5,5,0,5
"48324",1,10,7,3,0,8,4,0,0
"48325",4,0,0,1,10,0,1,7,9
"48327",6,0,0,0,9,0,0,5,5
"48328",6,1,0,4,10,1,4,5,4
"48329",0,0,0,0,7,0,0,5,5
"48330",9,5,1,9,8,5,9,9,8
"48331",8,2,0,3,10,0,0,8,5
"48332",0,6,10,2,0,8,6,0,0
"48333",9,2,2,7,4,5,5,7,5
"48334",10,0,0,3,8,3,3,8,5
"48335",4,1,0,6,4,6,4,8,4
"48336",4,7,6,4,2,4,4,1,1
"48337",10,0,0,4,8,3,4,4,4
"48338",10,3,0,6,9,3,3,8,8
"48339",5,5,4,5,3,3,5,4,3
"48341",10,3,5,10,0,10,0,0,5
"48342",2,4,4,4,4,3,4,0,0
"48343",5,1,8,1,1,1,1,0,1
"48345",3,8,3,7,0,7,6,0,0
"48346",1,1,1,1,1,1,1,1,1
"48347",2,5,8,3,0,6,3,0,0
"48348",10,0,0,3,8,3,2,10,3
"48349",0,7,7,2,0,3,2,5,1
"48350",5,5,2,5,5,5,5,5,5
"48351",3,2,8,8,0,1,2,0,0
"48352",7,0,0,5,4,2,0,6,0
"48353",7,3,1,5,5,6,3,7,5
"48354",2,9,8,5,3,5,3,0,0
"48355",4,4,0,9,4,5,9,9,5
"48356",5,3,8,3,10,2,1,1,9
"48357",1,1,5,5,4,5,2,1,4
"48358",6,7,7,6,5,6,5,4,2
"48359",5,6,4,4,2,8,6,1,2
"48360",5,2,6,5,9,2,5,5,5
"48361",6,6,10,7,6,7,3,5,6
"48362",2,5,2,5,2,6,5,1,1
"48363",2,8,9,2,6,8,7,2,1
"48364",10,1,0,1,9,0,1,10,10
"48366",1,5,6,3,0,7,2,0,0
"48367",7,0,0,1,0,10,3,2,1
"48368",2,9,0,2,2,2,2,1,0
"48369",8,0,0,2,6,0,1,2,2
"48370",6,4,0,8,4,3,6,7,5
"48371",8,3,2,6,9,4,6,9,7
"48373",4,5,0,9,0,7,9,4,1
"48374",3,3,0,3,3,8,3,6,0
"48375",8,4,1,4,4,4,4,4,4
"48377",5,5,5,5,5,5,5,5,5
"48378",9,0,0,5,5,0,5,0,0
"48379",5,5,0,5,5,5,5,5,5
"48380",2,0,0,0,9,0,0,1,1
"48381",8,4,2,6,7,4,4,7,2
"48382",8,3,2,6,3,3,2,9,2
"48383",4,6,5,4,2,6,4,2,2
"48384",10,1,0,8,8,3,4,4,0
"48385",7,1,0,5,8,0,3,7,7
"48386",1,7,6,2,0,5,2,1,3
"48387",9,1,2,1,8,0,1,5,7
"48388",10,0,0,5,0,0,5,5,0
"48389",9,0,0,1,10,0,1,8,9
"48390",5,8,0,3,3,5,4,5,5
"48391",5,5,5,5,5,5,5,5,5
"48392",6,3,4,4,4,3,4,3,0
"48393",3,2,0,6,1,3,4,0,0
"48394",6,4,2,4,4,4,4,4,2
"48395",4,4,8,6,5,8,4,3,5
"48396",7,1,0,7,2,2,2,5,3
"48397",5,10,0,5,0,10,8,0,0
"48398",0,10,6,5,0,8,5,0,0
"48400",8,2,0,2,3,2,1,7,2
"48401",10,0,0,4,10,1,3,8,8
"48402",9,1,0,5,9,0,1,5,6
"48403",0,10,5,10,0,10,10,0,5
"48404",10,0,0,3,9,0,5,2,2
"48405",5,1,0,1,10,2,2,2,1
"48406",4,4,4,0,0,1,3,1,0
"48407",10,2,0,2,7,0,2,8,8
"48408",5,5,0,5,0,5,5,0,0
"48409",9,1,0,5,10,1,1,9,6
"48410",8,4,0,5,7,5,2,3,8
"48411",1,3,9,2,3,3,3,0,6
"48412",6,8,4,8,4,6,7,0,4
"48413",8,0,0,7,2,2,7,8,0
"48414",6,3,0,3,3,0,3,2,4
"48415",6,6,0,7,5,8,4,5,0
"48416",8,3,2,5,6,5,5,8,5
"48417",9,5,0,6,6,6,4,8,1
"48418",9,0,0,7,10,1,2,8,4
"48419",7,3,0,4,7,3,5,8,5
"48420",5,5,5,5,5,5,5,5,5
"48421",10,5,5,5,10,5,5,5,5
"48422",7,1,0,3,10,5,5,5,7
"48423",2,9,10,7,8,9,5,1,1
"48425",10,5,3,5,5,3,5,3,5
"48426",6,6,0,4,5,4,3,5,3
"48427",0,9,9,5,0,10,4,0,2
"48428",4,1,0,1,10,1,1,10,10
"48429",5,4,0,3,5,2,2,4,2
"48430",9,7,0,5,8,2,3,3,4
"48431",10,10,0,3,6,3,6,10,10
"48432",10,2,0,5,10,2,2,2,7
"48433",10,0,0,5,5,5,3,5,5
"48434",8,5,1,7,4,3,3,5,2
"48435",5,5,0,5,5,5,5,5,1
"48436",10,0,0,2,9,0,0,2,9
"48437",8,3,0,3,3,3,3,8,5
"48438",9,0,6,5,8,1,6,8,8
"48439",4,9,7,6,7,7,6,1,1
"48440",8,1,5,1,4,5,3,0,0
"48441",8,5,0,7,5,6,3,6,2
"48443",5,3,4,0,5,1,0,2,0
"48444",10,10,6,5,4,3,4,6,4
"48445",5,5,0,5,4,4,6,4,5
"48446",10,4,0,5,7,4,3,3,8
"48447",8,2,0,3,8,2,3,0,0
"48448",0,8,10,4,0,10,2,0,0
"48449",7,6,2,5,2,1,5,5,5
"48450",0,0,7,7,7,7,3,0,0
"48451",9,5,0,5,9,4,5,9,9
"48452",9,3,0,5,7,3,4,4,3
"48453",8,2,0,3,3,2,2,6,0
"48454",0,0,8,0,0,0,0,0,0
"48455",5,5,7,6,4,6,4,5,5
"48456",8,0,5,5,9,0,5,6,0
"48457",2,4,1,0,0,7,0,4,0
"48458",4,3,3,3,6,2,4,1,4
"48459",9,3,0,7,8,3,7,6,7
"48460",3,5,7,0,0,5,0,3,0
"48461",9,3,0,4,6,4,4,4,0
"48462",7,5,0,5,5,0,5,2,0
"48463",9,3,2,5,7,4,4,4,6
"48464",3,9,0,4,8,5,7,5,2
"48465",0,9,0,5,0,8,9,2,0
"48466",10,5,0,5,8,1,5,8,7
"48467",7,0,0,2,10,0,1,7,5
"48468",6,2,0,8,7,8,2,0,0
"48469",2,0,10,0,7,6,0,3,0
"48470",10,0,0,6,10,0,4,9,0
"48471",9,9,2,7,1,5,10,5,5
"48473",5,5,5,5,5,2,5,0,0
"48474",5,4,2,4,4,5,5,4,2
"48475",7,5,6,5,5,5,5,5,5
"48476",6,8,1,5,1,6,5,5,8
"48477",5,7,6,5,1,6,4,3,4
"48478",2,5,0,7,3,4,5,2,0
"48479",10,2,0,3,5,3,2,4,1
"48480",5,2,5,5,5,5,5,5,5
"48481",10,1,2,1,9,1,1,8,1
"48482",8,4,0,4,7,4,7,9,2
"48485",3,3,2,3,10,2,2,10,8
"48486",0,5,10,7,5,4,0,3,0
"48487",7,5,0,7,6,3,4,8,6
"48488",8,0,0,6,10,4,4,8,7
"48489",3,5,10,3,1,5,1,1,3
"48490",4,5,0,10,0,0,4,4,9
"48491",5,4,6,5,4,2,3,0,1
"48492",9,8,0,8,3,3,9,3,5
"48493",3,4,10,4,6,3,4,2,1
"48494",4,1,10,0,4,0,2,4,8
"48495",5,0,0,4,9,0,0,5,10
"48496",9,2,0,0,10,0,1,5,0
"48497",9,3,1,5,4,1,4,6,5
"48498",0,6,8,1,3,5,2,5,0
"48499",9,0,2,7,9,1,2,9,5
"48500",4,9,9,6,2,6,4,4,2
"48501",6,6,0,6,0,0,6,2,0
"48502",5,5,6,3,6,6,5,4,5
"48503",6,2,0,5,6,0,2,6,0
"48504",0,5,0,7,0,0,5,0,3
"48505",7,4,0,5,7,5,5,6,5
"48506",6,0,0,2,10,0,0,7,4
"48507",10,5,0,5,8,5,5,5,5
"48509",3,8,5,5,3,2,4,0,0
"48510",9,1,0,4,7,1,1,9,0
"48511",6,9,4,8,2,7,7,4,2
"48512",0,10,0,0,0,0,0,0,0
"48513",7,0,0,5,8,2,5,3,0
"48514",9,5,0,5,5,5,5,5,1
"48515",8,3,0,5,9,0,1,9,6
"48516",10,0,0,0,10,0,0,5,1
"48517",4,7,8,4,2,6,5,1,3
"48518",8,2,0,5,7,1,4,8,2
"48519",5,7,6,4,4,7,7,6,4
"48520",5,3,0,5,8,3,5,8,8
"48521",3,8,9,3,0,8,2,0,0
"48522",5,5,5,5,5,5,5,5,5
"48523",10,0,0,5,9,0,5,7,5
"48524",5,5,7,4,5,3,5,4,4
"48525",2,8,3,2,1,5,6,2,2
"48526",5,7,6,5,3,7,8,3,8
"48527",8,0,8,0,4,0,0,2,1
"48528",9,4,0,7,6,3,8,9,0
"48529",7,5,4,4,0,5,3,0,0
"48530",9,4,1,2,4,9,5,1,1
"48531",10,2,0,3,8,3,2,9,0
"48532",9,2,0,5,6,2,4,5,6
"48533",3,10,10,0,0,10,5,0,0
"48534",3,7,0,4,1,3,4,1,2
"48535",7,5,0,6,7,1,6,6,2
"48536",7,3,0,6,10,6,3,0,5
"48537",4,5,0,8,2,7,6,6,1
"48538",10,4,1,5,9,2,5,9,9
"48539",9,0,0,3,10,0,1,9,8
"48540",1,5,3,3,0,9,2,1,0
"48541",9,3,0,7,8,2,6,6,3
"48542",0,6,10,3,3,0,4,0,0
"48543",6,6,0,8,4,3,7,4,2
"48544",0,9,0,10,0,5,9,0,0
"48545",6,7,10,0,0,5,6,0,0
"48546",9,3,1,6,4,2,6,2,0
"48547",7,5,0,5,5,5,5,8,5
"48548",5,2,0,7,8,1,4,5,1
"48549",6,5,10,3,5,7,3,3,3
"48550",2,3,8,2,2,4,2,1,1
"48551",7,5,2,5,5,6,5,7,7
"48552",5,1,0,4,9,1,1,5,9
"48553",8,1,0,2,10,1,3,10,10
"48555",10,4,4,4,4,4,4,10,4
"48556",5,8,10,0,8,8,0,5,10
"48557",9,8,0,5,6,4,3,8,4
"48558",7,1,0,3,10,0,3,8,9
